plate,mjd,fiberid,snMedian,psfmag_g,psfmag_r,gmr
1778,53883,159,23.48114,18.40923,18.19291,0.2163219
2341,53738,214,20.08824,19.02747,18.6736,0.3538609
3131,54731,442,34.62788,18.58698,18.24685,0.3401241
3137,54730,580,37.3019,18.22015,18.18973,0.03041649
3138,54740,228,27.37977,18.97761,18.92549,0.05212402
4281,55836,156,26.14368,18.25249,18.29252,-0.04003525
4283,55864,548,29.78007,18.37403,18.00902,0.3650093
4505,55603,997,23.61529,18.11922,18.60853,-0.4893036
5382,55982,372,21.80898,18.34979,18.15645,0.1933403
5851,56075,3,20.34382,18.39449,18.0703,0.324192
5853,56045,475,23.81653,18.32581,18.01661,0.3091946
6156,56239,938,25.06109,18.39948,18.05642,0.3430557
7113,56711,358,21.71491,18.87949,18.55702,0.3224697
7113,56711,534,27.09328,18.40141,18.14073,0.2606735
7397,57129,339,35.89674,19.13707,18.99124,0.145834
7830,57043,988,28.23555,18.40892,18.35806,0.05086899
7833,57286,684,22.65303,18.34365,18.19306,0.1505871
2275,53709,371,22.69487,18.49435,18.09988,0.394474
3390,54945,505,24.50202,18.70965,18.37469,0.334959
3395,55004,65,21.75889,18.36673,18.01994,0.3467884
3395,55004,182,20.11402,18.58289,18.28108,0.3018074
3395,55004,563,22.8029,18.60793,18.29419,0.3137379
3406,54970,453,20.37006,18.72319,18.41354,0.3096523
3407,54971,502,33.06504,18.40512,18.10897,0.296154
3407,54971,544,22.19532,19.03101,18.66957,0.3614426
3408,54948,383,27.1138,18.50441,18.17881,0.3255978
4754,55649,542,20.04826,18.53343,18.20667,0.3267632
4757,55653,399,24.45017,18.63753,18.31004,0.3274822
5055,55889,774,25.54812,18.82446,18.44976,0.3746967
5384,55984,682,21.6145,18.50121,18.27862,0.2225857
5385,55960,923,21.88973,18.54558,18.30342,0.242157
8500,57432,800,20.88471,18.41009,18.32974,0.08035088
618,52049,198,21.34099,18.3634,18.06199,0.3014107
624,52377,422,24.90917,18.24791,18.21329,0.03461647
969,52442,126,21.88227,18.33881,18.15688,0.1819229
1625,53140,238,21.18826,18.90308,18.75832,0.1447639
1911,53295,399,30.0051,18.37645,18.13904,0.2374134
1913,53321,284,24.00616,18.65626,18.32479,0.3314667
2259,53565,562,26.18023,18.33812,18.13847,0.1996574
2260,53638,576,25.28181,18.71367,18.43061,0.2830658
2261,53612,245,21.88609,18.49328,18.2645,0.2287807
2262,54623,400,28.6404,18.13423,18.08685,0.04737473
2266,53679,149,21.57051,18.42616,18.26305,0.1631069
2532,54589,395,42.32808,18.26687,18.2058,0.06106758
2943,54502,590,32.38876,18.49479,18.12638,0.3684082
2944,54523,159,25.82335,18.811,18.52388,0.2871227
2944,54523,220,25.77571,18.71229,18.41143,0.3008595
2944,54523,496,33.3532,18.09407,18.32448,-0.2304039
2944,54523,588,27.73739,18.77774,18.40931,0.3684273
2945,54505,295,23.31581,18.9908,18.59985,0.3909454
2945,54505,357,21.68848,19.01779,18.77929,0.2384987
2945,54505,536,28.27251,18.503,18.59405,-0.09104347
2946,54506,297,31.14464,18.62653,18.25448,0.3720455
2948,54553,240,21.72945,18.8699,18.64115,0.2287445
3785,55273,412,29.77459,17.68871,18.22661,-0.537899
3785,55273,476,21.62553,18.82419,18.45139,0.3728046
3786,55563,618,20.73547,18.93134,18.5932,0.3381405
4296,55499,630,20.71744,18.79298,18.73971,0.05327606
4549,55556,84,22.10701,18.76777,18.45055,0.3172245
4549,55556,515,22.14001,18.61916,18.30583,0.3133316
5114,55883,526,26.9565,18.22845,18.26941,-0.04096031
5356,55979,533,22.08914,18.36344,18.02065,0.3427906
5357,55956,514,21.53059,18.66522,18.32843,0.3367844
7408,56780,849,23.395,18.73915,18.44034,0.2988129
7850,56956,411,23.30253,18.91646,18.64851,0.2679462
328,52282,49,20.08082,18.5451,18.44879,0.09631348
328,52282,248,23.31331,18.80945,18.64062,0.1688347
328,52282,425,22.5024,18.2788,18.10291,0.1758957
767,52252,123,22.52796,18.52267,18.27565,0.2470169
767,52252,268,20.8806,18.40827,18.01485,0.393425
768,52281,17,21.97691,18.45355,18.18518,0.2683697
1459,53117,406,24.7857,18.42529,18.18761,0.2376842
1784,54425,474,22.49129,18.4584,18.05925,0.3991508
2073,53728,289,20.27489,18.84094,18.7745,0.06643486
2074,53437,496,29.83826,18.4352,18.19232,0.2428722
2075,53730,596,20.0705,19.19207,18.90424,0.2878284
3144,54763,332,24.57955,19.22186,18.91722,0.3046494
3144,54763,471,31.95189,18.88013,18.52255,0.3575764
3144,54763,556,36.1018,18.61726,18.2614,0.3558598
3145,54801,155,31.49965,18.6653,18.42185,0.2434483
3145,54801,545,25.6809,19.11919,18.80373,0.3154526
3145,54801,560,45.38363,18.26027,18.00269,0.2575817
3148,54802,85,26.18927,18.58306,18.57645,0.006612778
3148,54802,184,28.15884,18.74274,18.38173,0.3610077
3148,54802,600,30.60405,18.55986,18.16263,0.3972359
4009,55648,32,20.61984,18.68035,18.32611,0.3542442
5183,55976,726,23.19693,18.77939,18.43207,0.3473244
5481,55983,240,30.34143,18.21008,18.00576,0.2043228
5481,55983,947,21.41463,19.0064,18.62369,0.3827057
5986,56328,456,25.03688,18.90639,18.90615,0.0002384186
6290,56238,446,24.74135,18.55383,18.19337,0.3604603
6599,56567,66,25.64835,18.42282,18.10487,0.3179493
6877,56544,662,27.39186,18.57903,18.42995,0.1490803
6877,56544,707,23.35196,18.4604,18.39143,0.06896782
6881,56540,954,25.31746,18.52192,18.16285,0.3590755
690,52261,398,22.68926,18.4957,18.24479,0.2509041
695,52202,517,20.36298,18.08064,18.11781,-0.0371685
1693,53446,26,20.25812,18.04565,18.2253,-0.1796474
2079,53379,396,30.27641,18.29376,18.05807,0.2356873
2080,53350,97,20.96236,18.56592,18.17451,0.391407
2323,54380,464,29.85114,18.35246,18.33223,0.02022743
2325,54082,623,22.1916,18.87386,18.58217,0.291687
2330,53738,166,28.70983,18.31442,18.06743,0.2469883
2330,53738,263,24.55039,18.38059,18.37136,0.00922966
2331,53742,340,23.61289,18.63644,18.27883,0.357605
2758,54523,132,22.3593,18.23673,18.22561,0.01112366
2758,54523,312,21.7825,18.42042,18.06495,0.3554726
2759,54534,457,20.31138,18.34283,18.04287,0.299963
3123,54741,340,21.25427,19.1956,18.87828,0.3173199
3127,54835,506,32.9859,18.31466,18.06883,0.2458344
3128,54776,568,27.53735,18.78738,18.76283,0.02455711
3130,54740,443,33.4751,18.68198,18.29006,0.391922
3130,54740,526,25.28252,19.18345,18.89618,0.2872696
3781,55243,874,36.75689,18.56642,18.20684,0.3595791
3782,55244,72,26.96937,19.04794,18.67991,0.3680286
4285,55881,694,31.23746,18.30171,18.11309,0.1886139
4286,55499,682,22.99956,18.42165,18.03978,0.3818645
4462,55600,376,26.85441,17.86273,18.19731,-0.3345852
4465,55858,410,23.22378,18.57088,18.20085,0.3700352
4465,55858,606,21.96474,18.7043,18.38968,0.314621
4466,55857,582,20.37432,18.54954,18.33747,0.2120724
5810,56358,792,21.21371,18.42608,18.70892,-0.2828388
5811,56334,139,22.58316,18.44607,18.36384,0.0822258
6136,56206,876,24.51614,18.59025,18.30221,0.288044
6136,56206,938,23.11884,18.41992,18.11369,0.3062267
6138,56598,34,54.20305,18.63444,18.27455,0.3598919
6139,56192,248,22.38396,18.36102,18.10005,0.2609634
7253,56598,585,25.35213,18.71221,18.35411,0.358099
7254,56625,81,24.56522,18.71075,18.3322,0.3785496
7254,56625,666,29.76712,18.64105,18.2518,0.3892422
524,52027,475,21.94498,18.41573,18.22474,0.1909924
859,52317,484,21.91799,18.91693,18.63768,0.2792568
1815,53884,383,20.31282,18.62721,18.32141,0.3058014
1820,54208,469,20.02836,19.03121,18.72004,0.3111725
2127,53859,435,20.62753,18.13331,18.13798,-0.004671097
2127,53859,520,24.69304,18.1337,18.09502,0.03867912
2129,54252,132,20.48697,18.4698,18.14242,0.3273849
2728,54416,181,20.64165,18.68288,18.39703,0.2858505
2729,54419,517,28.14062,18.63814,18.37325,0.2648888
3179,54830,557,22.21148,18.7492,18.40402,0.3451767
3180,54864,157,23.65514,18.47019,18.25329,0.2168999
3181,54860,247,23.74803,18.51554,18.50565,0.009899139
3184,54850,125,20.01284,19.21438,18.88861,0.3257713
3185,54829,240,24.45059,18.76051,18.38458,0.3759327
4020,55332,632,20.3394,19.07471,18.78179,0.2929249
4778,55706,928,20.52215,18.79707,18.91488,-0.1178112
5068,55749,260,23.98388,18.82932,18.47282,0.3564987
5106,55833,246,22.48328,18.75583,18.43854,0.3172836
5106,55833,250,23.74142,18.69816,18.3448,0.353363
5367,55986,956,20.91373,18.54428,18.33874,0.2055454
6143,56267,670,20.77871,18.76012,18.40903,0.3510876
6722,56431,388,22.8844,18.67986,18.53599,0.1438732
7457,56746,572,23.28965,18.5421,18.2346,0.3074989
502,51957,308,28.98514,18.3623,18.01051,0.3517838
900,52637,526,22.88432,18.96008,18.73943,0.2206554
1378,53061,611,24.35311,17.79188,18.0724,-0.2805157
2439,53795,30,22.76395,18.10556,18.10427,0.001291275
3291,54939,193,21.90728,18.46625,18.18759,0.2786655
3291,54939,504,25.20083,18.30622,18.25686,0.04936409
3291,54939,539,22.31353,18.55675,18.58272,-0.02596855
3294,54918,414,34.55083,17.89684,18.05034,-0.1535034
3296,54909,239,20.62759,18.6233,18.26698,0.3563213
3296,54909,397,24.39133,18.51233,18.14867,0.3636589
3297,54941,78,25.48835,18.45733,18.06362,0.3937092
4977,56047,624,22.69809,18.98665,18.83052,0.1561375
4983,55836,146,23.03647,18.57931,18.23391,0.3453999
5981,56340,80,28.36528,18.33444,18.02057,0.3138695
5981,56340,766,24.2311,18.83925,18.53097,0.3082752
6969,56420,575,21.79615,18.29067,18.27762,0.01305008
6970,56444,157,25.05867,18.41341,18.1354,0.2780037
8862,57461,686,22.15783,18.40361,18.35892,0.04468918
896,52592,591,23.30234,18.54331,18.3654,0.1779022
1905,53706,573,32.10704,18.27596,18.00326,0.2727013
1907,53315,151,29.55972,18.45594,18.15629,0.2996578
1907,53315,541,27.12389,18.43174,18.64313,-0.2113972
3669,55481,26,25.04813,18.68843,18.3291,0.3593292
4183,55447,812,20.4062,19.08451,18.78183,0.302681
4615,55618,666,26.87709,17.58081,18.01844,-0.4376221
5772,56003,898,24.66741,17.73653,18.03795,-0.3014259
7330,56684,149,22.70377,18.62819,18.34919,0.2790031
7330,56684,547,22.25275,18.56815,18.19869,0.3694515
7331,56658,158,22.68507,18.987,18.60726,0.3797379
884,52374,75,20.17758,18.34881,18.08491,0.2638988
2028,53818,297,20.67206,18.48418,18.14749,0.3366947
2301,53712,461,24.33902,18.87798,18.54213,0.3358498
2590,54175,591,27.31819,18.36856,18.09946,0.269104
2593,54175,381,21.66346,18.38686,18.12409,0.2627621
2864,54467,223,26.42083,18.76518,18.38702,0.3781624
3375,55003,21,22.43594,18.47263,18.25758,0.2150459
3377,54950,445,28.30313,18.38643,18.09777,0.2886581
3377,54950,477,21.91599,18.6182,18.72789,-0.1096821
3377,54950,555,28.50159,18.41383,18.17345,0.2403793
3384,54948,342,20.94895,18.81082,18.42029,0.3905277
3386,54952,620,22.4964,18.85849,18.48101,0.3774834
4440,55539,574,25.49096,18.71133,18.40479,0.3065414
4703,55617,687,20.51598,18.58845,18.54744,0.04101372
5023,55858,624,26.41953,18.70131,18.35144,0.3498783
5026,55855,502,26.43503,18.66977,18.27404,0.3957329
6617,56365,42,22.62767,18.44039,18.11289,0.3274975
6872,56540,258,23.01445,18.62787,18.22952,0.3983479
6873,56541,668,21.62101,18.69371,18.45908,0.2346306
7913,57333,350,21.97701,18.69502,18.33602,0.3589973
7913,57333,413,22.68266,18.80575,18.5471,0.2586441
7913,57333,804,33.57319,18.98043,18.90653,0.07390022
7915,57309,4,25.95001,18.55085,18.44507,0.1057796
5290,55862,578,21.00275,18.89513,18.58568,0.3094501
5494,55857,872,21.39981,18.96782,18.66563,0.3021984
5495,55896,200,26.62623,18.64793,18.25178,0.3961506
5958,56213,106,21.16432,18.85543,18.5256,0.3298321
5958,56213,624,26.93632,18.52113,18.17669,0.3444309
6712,56421,588,24.40364,18.5468,18.38665,0.1601563
6712,56421,606,28.75451,18.25024,18.15068,0.09955597
8301,57390,320,21.27431,18.72669,18.34562,0.3810692
541,51959,549,20.00372,18.69396,18.93987,-0.245903
542,51993,208,21.52871,18.77332,18.7706,0.002716064
542,51993,254,20.04183,19.08359,18.77692,0.3066692
853,52374,506,20.28137,18.69738,18.4104,0.2869778
2141,53764,45,27.0907,18.49779,18.10497,0.3928146
2708,54561,418,30.5036,18.46227,18.13442,0.3278408
3284,54907,639,26.26632,18.92531,18.54393,0.381382
3285,54948,398,21.93816,18.64619,18.33832,0.307869
3285,54948,399,20.36865,18.91497,18.81162,0.1033497
3285,54948,595,22.80935,18.69002,18.34387,0.3461418
3286,54910,424,22.6489,19.13489,18.79764,0.3372421
3872,55382,788,22.43455,19.01182,18.68921,0.3226128
4216,55477,824,22.30208,18.72366,18.42745,0.2962074
4713,56044,680,27.25134,18.23476,18.00043,0.2343273
5338,56002,68,23.53399,18.07409,18.39421,-0.3201256
7447,56746,726,22.52448,18.67583,18.32288,0.3529549
7451,56739,400,20.38362,18.56916,18.25085,0.3183155
1012,52649,539,28.03368,18.65683,18.26035,0.3964863
2018,53800,515,20.28983,18.49636,18.39791,0.09844398
2575,54085,376,21.77142,18.13288,18.05315,0.07972527
2578,54093,502,23.23128,18.63519,18.43478,0.2004108
2812,54639,506,24.91057,18.34086,18.09865,0.2422085
2818,54616,216,21.06808,18.83321,18.76186,0.07135391
2818,54616,427,29.97935,18.16284,18.2307,-0.06785583
3313,54999,479,26.58343,18.40105,18.20333,0.1977234
3314,54970,5,21.03221,18.41586,18.36913,0.04673386
3315,54942,562,26.27929,18.71535,18.32094,0.3944054
3318,54951,105,21.62916,18.70272,18.30664,0.3960743
3318,54951,578,23.55582,18.55085,18.26415,0.2866917
3320,54912,640,22.69579,18.36852,18.28354,0.08498192
3926,55327,878,22.29063,18.82097,18.45784,0.3631325
4216,55477,343,33.54372,18.34888,18.00323,0.3456593
4998,55722,766,20.65614,18.47605,18.44106,0.03499413
5477,56030,418,21.32129,18.2068,18.24983,-0.04302788
5477,56030,539,22.51207,18.1683,18.41687,-0.2485657
6506,56564,186,20.3943,19.05765,18.97755,0.08009911
282,51658,511,21.63742,18.93929,18.76542,0.1738644
1574,53476,44,21.59384,18.43637,18.14415,0.2922211
2257,53612,605,25.52262,18.3156,18.59646,-0.2808609
2258,54328,107,37.61026,18.54753,18.34619,0.2013416
2258,54328,432,44.31707,18.42358,18.04513,0.3784561
2872,54533,484,21.62127,19.33414,18.95904,0.3751068
2873,54505,19,26.78146,18.55641,18.32095,0.235466
2873,54505,277,22.1635,18.86352,18.64467,0.2188511
2876,54581,522,26.9824,18.56965,18.92694,-0.3572922
2877,54523,473,27.70851,18.77013,18.43377,0.336359
2878,54465,168,34.73864,18.56033,18.34237,0.217968
3259,54885,238,21.28251,18.37102,18.52526,-0.154232
3261,54881,503,28.22619,18.38827,18.09287,0.2953968
3262,54884,174,26.05023,18.3308,18.03126,0.2995377
3263,54887,325,23.28698,18.42327,18.21562,0.2076473
3265,54888,181,26.26532,18.44682,18.10146,0.3453579
3856,55269,588,36.4015,18.10177,18.01219,0.08958054
3857,55272,280,20.6649,18.82913,18.68232,0.1468163
3859,55246,910,20.44267,18.59346,18.56204,0.03141975
4407,55884,617,22.1738,18.63283,18.52813,0.1047058
4407,55884,859,23.69355,18.82828,18.45898,0.3692989
4973,56042,277,20.36655,18.66199,18.34877,0.3132191
5203,56034,42,23.36483,18.45795,18.08971,0.3682423
5896,56047,248,22.31135,18.39468,18.82458,-0.4298992
5897,56042,640,20.23737,18.86005,18.56564,0.2944107
6043,56096,136,22.90727,18.50362,18.15509,0.3485298
6376,56269,888,26.8985,18.56162,18.18692,0.3747005
6377,56243,299,35.49857,18.5083,18.1733,0.3349972
6379,56340,153,25.41921,18.57558,18.20653,0.3690472
7639,57297,420,25.1116,18.83989,18.44702,0.3928738
607,52368,207,22.46462,17.90839,18.00421,-0.09581566
1801,54156,440,27.91352,18.50805,18.40159,0.1064529
1803,54152,319,20.71102,19.07135,18.85115,0.2201996
2628,54326,416,28.98032,18.58528,18.29838,0.2869053
2629,54087,526,25.52574,19.04109,18.72418,0.3169136
2630,54327,111,31.71043,18.37374,18.01797,0.3557682
2630,54327,114,22.55954,18.77299,18.59779,0.1751976
2636,54082,167,35.82495,18.17171,18.1937,-0.02198029
2771,54527,301,22.97639,18.40442,18.03162,0.3727989
2777,54554,192,23.47307,18.63461,18.55923,0.07538033
3157,54802,546,30.17731,19.00694,18.67435,0.3325958
3159,54802,613,22.68999,18.8904,18.50605,0.3843555
4502,55569,127,25.47471,18.47625,18.19307,0.2831745
4733,55649,198,23.11448,18.86262,18.65827,0.2043495
5000,55715,836,21.63623,18.76775,18.43789,0.3298569
5003,55715,280,20.41261,18.39556,18.6446,-0.2490349
5004,55711,908,23.10962,18.8363,18.46552,0.3707809
5469,56037,697,24.64837,18.33825,18.03797,0.3002758
5472,55976,772,29.0687,18.63029,18.30403,0.3262634
5473,56033,120,22.26683,18.21008,18.06532,0.144762
5972,56334,230,25.31603,18.98494,18.71555,0.2693901
6508,56535,460,21.01988,18.68484,18.37789,0.3069477
6508,56535,530,23.17799,18.57832,18.20439,0.3739319
364,52000,514,26.88902,18.22036,18.05575,0.1646118
1836,54567,521,24.53184,18.65519,18.36883,0.2863617
2167,53889,253,21.74338,18.72438,18.48177,0.242609
2467,54176,2,22.26959,18.54274,18.26344,0.279295
2467,54176,365,32.02148,17.83824,18.00281,-0.1645737
2467,54176,380,25.71486,18.407,18.34193,0.06507683
2474,54564,446,23.4149,18.58219,18.57781,0.004379272
2864,54467,479,23.43823,19.0266,18.75426,0.2723408
2865,54503,495,27.67917,18.87441,18.58956,0.2848492
2865,54503,574,35.51905,18.60386,18.29184,0.3120213
2867,54479,540,30.76182,18.89779,18.70512,0.1926651
2868,54451,406,21.86318,19.16487,18.995,0.1698704
2868,54451,499,21.8403,19.22431,18.92749,0.2968216
2869,54454,102,27.06728,18.98553,18.59611,0.3894272
2869,54454,511,29.44786,18.84515,18.57147,0.2736816
2870,54534,40,25.43055,18.42118,18.16099,0.2601852
3244,54892,544,29.46793,18.36987,18.33419,0.03567886
3245,54894,217,25.02818,18.69762,18.74866,-0.05104446
3245,54894,277,20.08385,19.0898,18.71632,0.3734818
3245,54894,347,28.56185,18.44913,18.28709,0.1620426
3245,54894,459,24.97911,18.88959,18.50073,0.3888588
3245,54894,545,23.35878,18.99124,18.63217,0.3590775
3246,54939,43,21.70702,18.45849,18.22836,0.2301273
3246,54939,178,23.91825,18.65941,18.3313,0.3281116
3246,54939,404,22.15447,18.77701,18.47752,0.29949
3248,54880,402,22.06919,18.68321,18.48122,0.201992
3248,54880,423,20.44529,19.08715,18.7829,0.3042507
3249,54880,142,21.35232,18.73889,18.46168,0.2772045
3249,54880,436,21.74728,18.84006,18.5504,0.2896614
3249,54880,597,25.17422,18.32556,18.35126,-0.02569199
3250,54883,106,25.96771,18.42217,18.13315,0.2890205
3250,54883,488,26.76028,18.28257,18.28963,-0.007053375
3837,55572,36,25.29952,18.552,18.22603,0.325964
4082,55367,492,21.03351,19.17777,18.79677,0.3810062
4378,55853,934,22.0607,18.68256,18.30047,0.3820972
4643,55946,151,20.09355,18.73604,18.39057,0.3454742
4857,55711,634,26.81318,18.35809,18.05387,0.3042221
5399,55956,78,26.29976,19.08465,18.74177,0.3428783
2173,53874,143,58.82323,17.6586,18.17977,-0.5211716
2567,54179,466,22.35012,18.72324,18.34433,0.3789101
2567,54179,542,21.30066,18.76723,18.57459,0.192646
2571,54055,551,23.56641,18.02612,18.04105,-0.01493263
4357,55829,736,22.33359,18.51,18.35666,0.1533356
4799,55656,672,23.23224,18.51736,18.17404,0.3433208
5136,55836,744,20.39516,19.07271,18.72787,0.3448467
6632,56366,759,22.59806,18.46614,18.26003,0.2061176
6836,56443,340,23.43445,18.17693,18.5914,-0.4144707
6837,56442,830,24.14888,18.43502,18.15041,0.2846088
1764,53467,376,22.40017,18.78597,18.49408,0.291893
2061,53711,501,28.66447,18.58252,18.25685,0.3256626
2063,53359,295,26.46015,18.5114,18.19166,0.3197384
2063,53359,424,22.94089,18.95914,18.6436,0.3155365
2065,53678,233,25.14266,18.42633,18.03876,0.3875713
2319,53763,62,22.4817,18.53162,18.21665,0.3149643
2320,54653,399,21.89632,18.68528,18.77928,-0.09400368
2321,53711,67,20.07761,18.82301,18.51512,0.3078842
2322,53727,171,30.20751,18.64426,18.24713,0.3971272
2609,54476,578,26.98312,18.79881,18.48388,0.3149242
2913,54526,220,28.38065,18.71104,18.8037,-0.09265709
2914,54533,265,25.33398,18.85602,18.73572,0.1202965
2915,54497,270,25.66566,18.19258,18.43123,-0.238657
2915,54497,311,26.22105,18.56968,18.27515,0.2945271
2915,54497,379,30.28065,18.45438,18.11176,0.3426208
2915,54497,537,20.26978,18.8103,18.58,0.2303028
2916,54507,427,24.70934,18.9206,18.75914,0.1614571
2916,54507,500,29.27641,18.52637,18.34056,0.1858101
2917,54556,153,22.36187,18.79521,18.90896,-0.1137581
2919,54537,385,30.96921,18.40656,18.13077,0.275795
3656,55241,318,20.37276,18.98583,18.64901,0.3368244
3656,55241,362,23.26881,18.86144,18.50496,0.3564854
3656,55241,508,25.29738,18.57844,18.21548,0.3629532
3657,55244,394,24.60079,18.66998,18.30233,0.3676529
3854,55247,110,26.37125,18.83304,18.56143,0.2716084
4094,55481,356,27.0549,18.68645,18.33078,0.3556633
4394,55924,70,23.6361,18.44026,18.11471,0.3255539
4394,55924,361,22.78194,18.54345,18.21405,0.329401
4627,55626,492,20.99524,17.73408,18.10892,-0.3748322
4628,55646,84,24.1957,18.5889,18.42729,0.1616135
4889,55709,80,26.83224,17.84422,18.21089,-0.3666725
5161,55968,464,27.2603,18.56219,18.36505,0.1971436
5855,56088,672,21.41042,18.63607,18.39826,0.2378082
6122,56246,453,23.82695,19.01696,18.65247,0.3644905
6125,56273,306,27.1696,18.47523,18.1361,0.3391342
6416,56312,298,24.33485,18.29201,18.02345,0.2685604
6416,56312,920,26.51332,18.28316,18.19755,0.08560181
7087,56637,862,25.27682,18.48044,18.23646,0.2439842
7088,56657,68,20.91859,18.88234,18.93827,-0.05592918
